CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome
15038,MR.,CEDRIC,YANG,7/12/1978,M,M,"$20,000 "
15039,MRS.,MICHELE,XIE,4/5/1977,S,F,"$10,000 "
15040,MR.,GEORGE,LOPEZ,6/10/1977,M,M,"$10,000 "
15041,MRS.,MICHELE,GOEL,9/8/1977,M,F,"$10,000 "
15042,MR.,BRYANT,PEREZ,1/21/1977,S,M,"$20,000 "
15043,MR.,JOEL,GONZALEZ,5/10/1977,S,M,"$20,000 "
15044,MS.,VALERIE,HU,8/10/1977,S,F,"$20,000 "
15045,MRS.,TASHA,LUO,4/20/1943,M,F,"$20,000 "
15046,MRS.,CASEY,TANG,11/18/1943,M,F,"$40,000 "
15047,MRS.,MEGHAN,VAZQUEZ,8/11/1961,M,F,"$30,000 "
15048,MRS.,BONNIE,YUAN,6/19/1961,M,F,"$30,000 "
15049,MR.,FRANK,DOMINGUEZ,3/24/1960,S,M,"$10,000 "
15050,MR.,JOSHUA,MILLER,12/10/1960,S,M,"$20,000 "
15051,,HAROLD,MCDONALD,5/23/1960,S,NA,"$20,000 "
15052,MRS.,KARI,MORENO,5/5/1960,M,F,"$20,000 "
15053,MR.,KURT,ANDERSEN,11/9/1959,S,M,"$10,000 "
15054,MR.,ROGER,ANAND,2/14/1959,S,M,"$20,000 "
15055,MR.,PATRICK,TORRES,7/22/1959,M,M,"$20,000 "
15056,MRS.,JAIME,SUAREZ,4/2/1959,M,F,"$20,000 "
15057,MRS.,REGINA,CHANDRA,6/27/1959,S,F,"$20,000 "
15058,MR.,JULIO,SUAREZ,11/27/1959,M,M,"$30,000 "
15059,MRS.,LISA,ZHU,9/14/1959,M,F,"$30,000 "
15060,MR.,MAX,VAZQUEZ,12/24/1958,S,M,"$20,000 "
15061,MRS.,MARGARET,MA,5/28/1960,M,F,"$30,000 "
15062,MRS.,JAIME,ALONSO,9/22/1960,S,F,"$30,000 "
15063,MRS.,KARI,MALHOTRA,6/19/1960,M,F,"$30,000 "
15064,MR.,ERIK,RUBIO,8/3/1960,M,M,"$30,000 "
15065,MR.,ALEJANDRO,GAO,5/15/1970,S,M,"$10,000 "
15066,MRS.,DIANA,MUNOZ,3/5/1970,M,F,"$10,000 "
15067,MRS.,DANA,ALVAREZ,2/5/1970,S,F,"$10,000 "
15068,MS.,JESSICA,BARNES,2/17/1970,S,F,"$20,000 "
15069,MR.,NOAH,LAL,3/23/1970,S,M,"$20,000 "
15070,MR.,ALFREDO,NAVARRO,4/9/1969,S,M,"$10,000 "
15071,MS.,KRISTA,GUTIERREZ,12/17/1970,S,F,"$30,000 "
15072,MS.,WHITNEY,SUBRAM,7/4/1970,S,F,"$30,000 "
15073,MS.,TASHA,CHANDER,5/7/1970,M,F,"$30,000 "
15074,MRS.,ELIZABETH,PERRY,2/26/1920,M,F,"$10,000 "
15075,MRS.,ALEXA,KELLY,9/15/1920,M,F,"$10,000 "
15076,MS.,SHEILA,RAMOS,6/20/1969,M,F,"$20,000 "
15077,MS.,DOMINIQUE,LOPEZ,5/16/1969,M,F,"$30,000 "
15078,MR.,JACOB,WILSON,8/10/1969,S,M,"$30,000 "
15079,MR.,JOSE,MARTIN,6/4/1969,M,M,"$30,000 "
15080,MS.,EVELYN,CHANDRA,11/9/1969,M,F,"$40,000 "
15081,MS.,DAISY,MUNOZ,12/20/1969,M,F,"$40,000 "
15082,MR.,KELVIN,LAL,6/13/1969,M,M,"$40,000 "
15083,MS.,TERESA,GUTIERREZ,7/5/1969,M,F,"$40,000 "
15084,MS.,ADRIENNE,SERRANO,9/20/1969,S,F,"$40,000 "
15085,MS.,KRISTIN,JAI,7/2/1969,S,F,"$40,000 "
15086,MS.,LATASHA,DOMINGUEZ,2/19/1969,S,F,"$50,000 "
15087,MS.,ROBIN,SANZ,5/4/1969,S,F,"$50,000 "
15088,MS.,COLLEEN,CAI,3/9/1969,S,F,"$50,000 "
15089,MR.,MARTIN,PRASAD,11/2/1969,M,M,"$50,000 "
15090,MR.,TROY,MEHTA,6/24/1953,S,M,"$10,000 "
15091,MR.,JERMAINE,MADAN,3/20/1968,M,M,"$20,000 "
15092,MR.,ADRIAN,MORRIS,8/18/1954,M,M,"$80,000 "
15093,MR.,JOHNNY,MOYER,2/17/1944,M,M,"$70,000 "
15094,MRS.,WENDY,ORTEGA,3/19/1944,M,F,"$70,000 "
15095,MRS.,JODI,SHAN,1/5/1945,M,F,"$70,000 "
15096,MR.,GARY,SCHARE,7/17/1945,M,M,"$80,000 "
15097,MRS.,MORGAN,BENNETT,4/23/1945,M,F,"$110,000 "
15098,MRS.,DIANA,SANZ,2/28/1946,S,F,"$80,000 "
15099,MR.,ALVIN,MA,6/9/1946,S,M,"$80,000 "
15100,MRS.,BRENDA,CHANDRA,11/23/1946,M,F,"$110,000 "
15101,MR.,SHAWN,SHAN,10/17/1946,S,M,"$120,000 "
15102,MR.,ALLEN,MALHOTRA,8/14/1946,M,M,"$130,000 "
15103,MR.,JONATHAN,LOPEZ,3/8/1953,M,M,"$80,000 "
15104,MRS.,ASHLEY,THOMPSON,2/4/1953,M,F,"$80,000 "
15105,MRS.,TINA,RANA,10/9/1954,M,F,"$100,000 "
15106,MR.,SHANNON,NAVARRO,11/7/1954,M,M,"$170,000 "
15107,MR.,ROY,SAUNDERS,7/20/1953,M,M,"$90,000 "
15108,MRS.,COLLEEN,GAO,7/6/1953,M,F,"$130,000 "
15109,MRS.,MEGHAN,CARLSON,6/10/1952,M,F,"$80,000 "
15110,MRS.,JANELLE,PRASAD,2/26/1952,M,F,"$100,000 "
15111,MRS.,LEAH,HUANG,9/9/1951,M,F,"$80,000 "
15112,MRS.,ALICIA,LUO,11/18/1951,M,F,"$80,000 "
15113,MR.,ROBERT,SMITH,6/4/1951,M,M,"$80,000 "
15114,MRS.,ERIKA,MUNOZ,10/27/1951,M,F,"$110,000 "
15115,MR.,CHRISTIAN,PATTERSON,6/13/1950,S,M,"$90,000 "
15116,MRS.,MACKENZIE,RAMIREZ,4/26/1950,M,F,"$100,000 "
15117,MRS.,DANA,DOMINGUEZ,5/14/1949,M,F,"$100,000 "
15118,MR.,NELSON,ORTEGA,7/9/1949,M,M,"$170,000 "
15119,MR.,JOHNNY,TANG,10/7/1947,M,M,"$120,000 "
15120,MS.,ERIKA,SUAREZ,2/17/1976,M,F,"$70,000 "
15121,MR.,BRENDAN,ANDERSEN,6/17/1976,S,M,"$70,000 "
15122,MS.,ABBY,RAMAN,12/11/1976,S,F,"$70,000 "
15123,MR.,SERGIO,LOPEZ,9/26/1975,S,M,"$70,000 "
15125,MR.,CORY,MARTINEZ,2/7/1975,S,M,"$80,000 "
15126,MR.,MANUEL,SANCHEZ,2/21/1975,S,M,"$80,000 "
15127,MR.,WESLEY,YANG,2/14/1975,S,M,"$90,000 "
15128,MS.,ANGELICA,BARNES,5/22/1974,S,F,"$70,000 "
15129,MS.,JENNIFER,PATTERSON,10/6/1973,M,F,"$90,000 "
15130,MR.,ROGER,MA,9/14/1973,S,M,"$90,000 "
15131,MS.,LACEY,SUN,2/24/1972,S,F,"$80,000 "
15132,MS.,JENNY,PAL,3/22/1973,M,F,"$100,000 "
15133,MR.,RAUL,RAI,7/7/1973,M,M,"$120,000 "
15134,MS.,MEAGAN,RAMAN,11/21/1972,S,F,"$90,000 "
15135,MR.,DEREK,KUMAR,2/15/1972,S,M,"$90,000 "
15136,MS.,EMMA,JOHNSON,5/2/1972,M,F,"$100,000 "
15137,MR.,LUKE,FOSTER,8/13/1972,M,M,"$100,000 "
15138,MS.,MONIQUE,HERNANDEZ,6/20/1972,S,F,"$100,000 "
15139,MR.,COLIN,SHE,5/2/1971,M,M,"$80,000 "
15140,MS.,DIANE,BRADLEY,9/6/1971,S,F,"$80,000 "
15141,MS.,SANDRA,ZHENG,10/22/1971,S,F,"$80,000 "
15142,MR.,KARL,NARA,5/12/1972,M,M,"$130,000 "
15143,MR.,KELVIN,WANG,6/17/1971,M,M,"$90,000 "
15144,MS.,DEANNA,SERRANO,4/4/1971,S,F,"$90,000 "
15145,MS.,CRYSTAL,LU,7/19/1971,S,F,"$90,000 "
15146,MS.,ADRIANA,SARA,6/12/1971,M,F,"$100,000 "
15147,MR.,CLARENCE,CHEN,3/16/1971,M,M,"$100,000 "
15148,MR.,JAMES,WEST,7/9/1970,M,M,"$90,000 "
15149,MS.,NATALIE,MORGAN,8/27/1970,M,F,"$90,000 "
15150,MS.,COLLEEN,SHAN,5/24/1970,M,F,"$110,000 "
15151,MR.,KARL,SHEN,12/14/1971,M,M,"$110,000 "
15152,MS.,MEGHAN,MORENO,6/15/1971,M,F,"$110,000 "
15153,MS.,KRISTEN,LI,10/4/1971,M,F,"$110,000 "
15154,MR.,JOE,HERNANDEZ,9/7/1971,M,M,"$130,000 "
15155,MRS.,JAMIE,HARRISON,9/8/1941,M,F,"$70,000 "
15156,MR.,DYLAN,FOSTER,2/22/1941,M,M,"$90,000 "
15157,MR.,JORDAN,GONZALEZ,1/11/1941,M,M,"$100,000 "
15158,MRS.,VICTORIA,MOORE,6/13/1941,M,F,"$100,000 "
15159,MR.,ERIC,WASHINGTON,8/15/1941,M,M,"$100,000 "
15160,MRS.,CANDACE,VAN,1/20/1942,M,F,"$80,000 "
15161,MRS.,TRINITY,JAMES,8/16/1942,S,F,"$90,000 "
15162,MRS.,KAITLYN,BARNES,10/3/1942,M,F,"$100,000 "
15163,MRS.,VICTORIA,MURPHY,7/6/1942,M,F,"$100,000 "
15164,MRS.,SAVANNAH,COLLINS,11/26/1943,M,F,"$100,000 "
15165,MR.,CARL,ANAND,7/12/1943,M,M,"$100,000 "
15166,MRS.,NINA,GOEL,9/11/1943,M,F,"$130,000 "
15167,MRS.,SARA,HERNANDEZ,3/24/1943,M,F,"$130,000 "
15168,MR.,XAVIER,BELL,12/7/1944,M,M,"$70,000 "
15169,MR.,ZACHARY,MILLER,4/5/1953,M,M,"$40,000 "
15170,MR.,JERMAINE,MARTINEZ,10/21/1954,M,M,"$80,000 "
15171,MRS.,DESTINY,JONES,5/11/1954,S,F,"$80,000 "
15172,MS.,ALEXANDRA,HILL,2/14/1975,S,F,"$30,000 "
15173,MR.,MIGUEL,HENDERSON,10/15/1975,S,M,"$30,000 "
15174,MS.,TRINITY,ROGERS,3/9/1975,S,F,"$30,000 "
15175,MS.,KRISTI,MALHOTRA,11/25/1973,S,F,"$70,000 "
15176,MS.,KRISTI,RAMOS,3/1/1973,M,F,"$70,000 "
15177,MR.,JORGE,LU,8/19/1973,S,M,"$70,000 "
15178,MR.,DREW,TANG,7/19/1955,M,M,"$80,000 "
15179,MR.,JAY,RUBIO,1/7/1956,S,M,"$70,000 "
15180,MRS.,JILLIAN,SURI,1/23/1956,S,F,"$70,000 "
15181,MRS.,ROSA,HUANG,8/6/1956,S,F,"$70,000 "
15182,MRS.,DEANNA,SRINI,8/26/1956,S,F,"$70,000 "
15183,MRS.,MICHELE,RAJI,1/20/1957,S,F,"$70,000 "
15184,MR.,MATHEW,HERNANDEZ,4/27/1958,S,M,"$130,000 "
15185,MR.,JONATHAN,EVANS,8/10/1958,M,M,"$130,000 "
15186,MS.,LEAH,YANG,7/21/1958,M,F,"$130,000 "
15187,MR.,BENJAMIN,BROWN,11/3/1973,S,M,"$80,000 "
15188,MR.,ISAAC,WATSON,3/10/1974,S,M,"$60,000 "
15189,MS.,KAYLA,RUSSELL,8/15/1974,M,F,"$60,000 "
15190,MS.,KATHERINE,WATSON,8/19/1974,S,F,"$60,000 "
15191,MR.,ANDRES,KUMAR,8/19/1974,S,M,"$60,000 "
15192,MS.,TASHA,SHAN,10/25/1959,S,F,"$130,000 "
15193,MR.,SAMUEL,KING,3/18/1966,S,M,"$120,000 "
15194,MR.,ERIK,SUAREZ,11/24/1966,S,M,"$120,000 "
15195,MR.,EDWIN,HUANG,9/7/1966,S,M,"$120,000 "
15196,MR.,ISAIAH,REED,6/26/1966,S,M,"$120,000 "
15197,MR.,ELIJAH,KUMAR,9/19/1957,M,M,"$60,000 "
15198,MRS.,LAUREN,WATSON,10/2/1957,M,F,"$60,000 "
15199,MR.,JOE,JORDAN,3/11/1957,M,M,"$70,000 "
15200,MRS.,MINDY,SIMPSON,2/10/1957,M,F,"$70,000 "
15201,MRS.,MIRANDA,WASHINGTON,3/8/1957,S,F,"$90,000 "
15202,MR.,BLAKE,BRYANT,10/26/1957,M,M,"$90,000 "
15203,MR.,DAVID,LEWIS,9/17/1957,M,M,"$90,000 "
15204,MRS.,DEANNA,GONZALEZ,7/22/1967,M,F,"$90,000 "
15205,MRS.,SHAWNA,BLACK,12/22/1967,S,F,"$90,000 "
15206,MR.,MAURICE,ANDERSEN,4/12/1967,M,M,"$90,000 "
15207,MR.,JOSUE,DIAZ,12/14/1967,S,M,"$100,000 "
15208,MRS.,COLLEEN,LUO,10/5/1962,M,F,"$60,000 "
15209,MR.,FRANK,ROMERO,7/20/1962,M,M,"$60,000 "
15210,MR.,KURT,RAJE,12/26/1962,S,M,"$60,000 "
15211,MR.,KENNETH,LUO,3/6/1961,S,M,"$60,000 "
15212,MR.,MARCUS,HENDERSON,7/14/1961,M,M,"$60,000 "
15213,MRS.,BRIANA,MARTIN,7/6/1961,M,F,"$60,000 "
15214,MS.,AMANDA,JENKINS,11/16/1966,S,F,"$100,000 "
15215,MR.,ALBERTO,JIMÉNEZ,9/25/1966,S,M,"$100,000 "
15216,MRS.,DESIREE,GUTIERREZ,6/16/1960,M,F,"$60,000 "
15217,MR.,ETHAN,JAI,2/19/1960,S,M,"$60,000 "
15218,MR.,WILLIE,JOHNSEN,9/6/1965,S,M,"$70,000 "
15219,MR.,CLAYTON,CHEN,2/22/1965,S,M,"$70,000 "
15220,MR.,MICAH,LIU,9/10/1964,S,M,"$70,000 "
15221,MR.,TROY,ARUN,3/11/1964,S,M,"$70,000 "
15222,MS.,CYNTHIA,PATEL,9/15/1964,M,F,"$70,000 "
15223,MS.,EBONY,MARTIN,11/27/1964,S,F,"$70,000 "
15224,MR.,PEDRO,GUTIERREZ,2/9/1964,S,M,"$70,000 "
15225,MRS.,YOLANDA,BHAT,12/10/1959,M,F,"$90,000 "
15226,MS.,LORI,MORENO,11/5/1963,S,F,"$70,000 "
15227,MR.,HAROLD,MALHOTRA,6/15/1963,S,M,"$70,000 "
15228,MR.,JERMAINE,RAMAN,11/2/1963,M,M,"$70,000 "
15229,MR.,CALVIN,RAI,9/1/1962,M,M,"$60,000 "
15230,MRS.,JILLIAN,VANCE,12/18/1962,M,F,"$70,000 "
15231,MRS.,ALEXIA,BARNES,4/10/1962,M,F,"$70,000 "
15232,MR.,OMAR,MA,7/18/1961,S,M,"$60,000 "
15233,MRS.,TAMMY,RODRIGUEZ,3/10/1961,M,F,"$70,000 "
15234,MRS.,KATHLEEN,MORENO,7/25/1958,S,F,"$100,000 "
15235,MRS.,KARI,LOPEZ,6/25/1960,M,F,"$60,000 "
15236,MRS.,BRANDY,KAPOOR,5/7/1960,M,F,"$70,000 "
15237,MR.,DEVON,LAL,4/17/1960,M,M,"$70,000 "
15238,MR.,JONATHON,ALONSO,10/16/1956,M,M,"$70,000 "
15239,MR.,SERGIO,RODRIGUEZ,9/7/1956,M,M,"$70,000 "
15240,MRS.,MONIQUE,NAVARRO,10/7/1953,M,F,"$40,000 "
15241,MR.,GEOFFREY,MADAN,5/27/1953,M,M,"$40,000 "
15242,MR.,NEIL,SUAREZ,8/22/1953,M,M,"$40,000 "
15243,MS.,LAUREN,HARRIS,6/2/1976,M,F,"$30,000 "
15244,MS.,ALEXIS,RODRIGUEZ,6/5/1976,M,F,"$30,000 "
15245,MR.,EDUARDO,ROSS,5/28/1976,M,M,"$30,000 "
15246,MS.,KAITLYN,WATSON,4/7/1976,M,F,"$30,000 "
15247,MS.,CATHERINE,STEWART,11/11/1975,S,F,"$40,000 "
15248,MR.,RICHARD,HARRIS,12/28/1976,M,M,"$40,000 "
15249,MS.,ABIGAIL,ANDERSON,2/12/1980,S,F,"$30,000 "
15250,MR.,JOSE,SCOTT,11/13/1980,S,M,"$30,000 "
15251,MR.,NOAH,HALL,2/22/1980,S,M,"$30,000 "
15252,MS.,JADA,MURPHY,2/14/1980,M,F,"$40,000 "
15253,MR.,BARRY,SURI,7/17/1946,M,M,"$10,000 "
15254,MS.,CARLA,CHAPMAN,2/24/1980,M,F,"$40,000 "
15255,MR.,EVAN,COLLINS,6/4/1978,M,M,"$40,000 "
15256,MR.,DALTON,RAMIREZ,2/23/1978,S,M,"$40,000 "
15257,MR.,MATTHEW,ANDERSON,3/25/1978,S,M,"$40,000 "
15258,MS.,CHLOE,REED,5/7/1978,M,F,"$40,000 "
15259,MR.,FRANKLIN,ZHU,10/4/1977,S,M,"$30,000 "
15260,MS.,KATHLEEN,TORRES,8/21/1977,S,F,"$30,000 "
15261,MRS.,CAROLYN,TORRES,12/21/1939,M,F,"$40,000 "
15262,MRS.,JAN,GONZALEZ,5/20/1940,M,F,"$30,000 "
15263,MRS.,PAIGE,COLEMAN,12/20/1940,M,F,"$30,000 "
15264,MR.,PETER,GOEL,12/20/1940,M,M,"$30,000 "
15265,MR.,KRISTOPHER,MALHOTRA,8/18/1940,S,M,"$40,000 "
15266,MRS.,BRIANA,SUAREZ,4/10/1941,M,F,"$40,000 "
15267,MRS.,KENDRA,ALVAREZ,10/5/1942,M,F,"$40,000 "
15268,MRS.,SHANNON,WU,10/8/1942,S,F,"$60,000 "
15269,MS.,CHLOE,KING,5/20/1976,M,F,"$40,000 "
15270,MS.,ARIANA,COX,8/6/1976,S,F,"$40,000 "
15271,MR.,SAMUEL,YANG,6/3/1976,S,M,"$40,000 "
15272,MR.,KYLE,GONZALES,7/2/1976,S,M,"$40,000 "
15273,MR.,BRANDON,ALEXANDER,5/14/1976,S,M,"$40,000 "
15274,MR.,ALEXANDER,JOHNSON,7/25/1976,S,M,"$40,000 "
15275,MR.,ERIC,COLLINS,10/23/1976,M,M,"$40,000 "
15276,MS.,MEGAN,HALL,6/6/1974,S,F,"$30,000 "
15277,MS.,HAILEY,GRIFFIN,6/4/1974,S,F,"$30,000 "
15278,MR.,BRANDON,RUSSELL,9/3/1974,S,M,"$30,000 "
15279,MR.,HUNTER,LEE,12/27/1974,S,M,"$30,000 "
15280,MS.,MYA,GRIFFIN,6/13/1968,S,F,"$80,000 "
15281,MR.,HUNTER,ANDERSON,4/22/1967,S,M,"$110,000 "
15282,MRS.,ELIZABETH,THOMAS,7/21/1963,M,F,"$80,000 "
15283,MR.,EUGENE,LI,11/22/1972,S,M,"$40,000 "
15284,MR.,JAY,PRASAD,3/13/1972,S,M,"$40,000 "
15285,MS.,OLIVIA,RODRIGUEZ,2/11/1972,S,F,"$40,000 "
15286,MR.,THOMAS,NELSON,10/1/1973,M,M,"$50,000 "
15287,MRS.,STEPHANIE,BAKER,4/23/1973,S,F,"$50,000 "
15288,MR.,LOGAN,PERRY,3/28/1973,M,M,"$50,000 "
15289,MRS.,KATELYN,GRAY,2/14/1972,M,F,"$40,000 "
15290,MR.,EDWARD,THOMPSON,7/27/1972,M,M,"$50,000 "
15291,MRS.,JULIA,ALEXANDER,10/23/1971,S,F,"$60,000 "
15292,MRS.,MEGAN,BAILEY,6/17/1971,S,F,"$60,000 "
15293,MR.,MASON,WATSON,3/11/1971,M,M,"$60,000 "
15294,MR.,MICHAEL,ROBINSON,8/9/1971,M,M,"$60,000 "
15296,MRS.,CHLOE,PETERSON,6/13/1971,M,F,"$60,000 "
15297,MRS.,NICOLE,BRYANT,5/15/1971,M,F,"$60,000 "
15298,MR.,JOE,CHANDRA,9/11/1972,M,M,"$50,000 "
15299,MR.,CHARLES,LOPEZ,10/22/1972,M,M,"$50,000 "
15300,MR.,SETH,BUTLER,11/9/1972,M,M,"$60,000 "
15301,MRS.,AMY,GUO,2/19/1972,S,F,"$60,000 "
15302,MRS.,BRIANNA,THOMAS,7/12/1972,S,F,"$70,000 "
15303,MRS.,HALEY,PATTERSON,10/23/1944,S,F,"$70,000 "
15304,MRS.,MIRANDA,POWELL,11/23/1944,M,F,"$70,000 "
15305,MRS.,JACQUELYN,ORTEGA,10/19/1945,S,F,"$70,000 "
15306,MRS.,VICTORIA,SANCHEZ,9/19/1945,M,F,"$60,000 "
15307,MRS.,JENNIFER,GARCIA,4/25/1945,M,F,"$60,000 "
15308,MRS.,CHRISTY,LAL,4/11/1945,M,F,"$60,000 "
15309,MR.,DYLAN,WILSON,8/2/1945,M,M,"$60,000 "
15310,MRS.,AMANDA,STEWART,11/18/1945,M,F,"$60,000 "
15311,MR.,BRANDON,THOMPSON,7/21/1945,M,M,"$60,000 "
15312,MRS.,ALEXANDRIA,GONZALES,7/15/1945,M,F,"$60,000 "
15313,MR.,GARRETT,MORRIS,10/28/1946,M,M,"$60,000 "
15314,MR.,EDUARDO,TORRES,8/5/1946,S,M,"$60,000 "
15315,MRS.,KATHERINE,BENNETT,10/17/1946,M,F,"$70,000 "
15316,MRS.,ALEXIS,HARRIS,10/11/1947,M,F,"$60,000 "
15317,MRS.,RACHEL,JENKINS,5/20/1947,M,F,"$60,000 "
15318,MRS.,GRACE,WATSON,9/21/1947,M,F,"$60,000 "
15319,MRS.,JADE,SANCHEZ,1/4/1947,M,F,"$70,000 "
15320,MR.,EDUARDO,BROOKS,4/19/1947,M,M,"$70,000 "
15321,MR.,BLAKE,PHILLIPS,5/4/1947,M,M,"$80,000 "
15322,MR.,EVAN,GREEN,8/10/1947,M,M,"$80,000 "
15323,MR.,EDUARDO,WILSON,3/23/1948,M,M,"$40,000 "
15324,MRS.,RENEE,SERRANO,5/21/1948,M,F,"$40,000 "
15325,MR.,ELIJAH,HAYES,5/20/1948,M,M,"$60,000 "
15327,MRS.,PAULA,HERNANDEZ,12/16/1948,S,F,"$60,000 "
15328,MR.,FERNANDO,JACKSON,11/22/1948,M,M,"$70,000 "
15329,MRS.,BRIANNA,COX,10/19/1948,S,F,"$70,000 "
15330,MRS.,CATHERINE,RICHARDSON,8/25/1949,S,F,"$60,000 "
15331,MR.,JACOB,TAYLOR,8/26/1949,M,M,"$60,000 "
15332,MR.,JASON,SHARMA,4/8/1949,M,M,"$60,000 "
15333,MRS.,MARIE,DIAZ,11/5/1949,M,F,"$60,000 "
15334,MRS.,SYDNEY,WILLIAMS,5/4/1950,S,F,"$40,000 "
15335,MRS.,EMILY,PATTERSON,2/3/1950,S,F,"$60,000 "
15336,MR.,MARCO,GARCIA,9/21/1950,M,M,"$60,000 "
15337,MRS.,RACHEL,GONZALES,5/28/1950,M,F,"$60,000 "
15338,MRS.,MARIE,NAVARRO,7/1/1950,M,F,"$60,000 "
15339,MR.,NOAH,ZHANG,7/1/1950,M,M,"$60,000 "
15340,MRS.,BRITTANY,BARNES,5/7/1951,M,F,"$40,000 "
15341,MRS.,LACEY,DENG,11/12/1951,M,F,"$60,000 "
15342,MRS.,ASHLEE,RAJI,4/21/1951,M,F,"$60,000 "
15343,MR.,CARSON,BARNES,9/7/1951,M,M,"$60,000 "
15344,MR.,LUKE,RUSSELL,3/8/1951,M,M,"$70,000 "
15345,MRS.,ASHLEY,PERRY,5/16/1951,M,F,"$70,000 "
15346,MR.,CHARLES,RODRIGUEZ,3/14/1951,S,M,"$70,000 "
15347,MRS.,DEANNA,ALONSO,6/27/1952,M,F,"$60,000 "
15348,MR.,GREG,CARTER,11/19/1952,S,M,"$70,000 "
15349,MRS.,STEPHANIE,GONZALEZ,11/10/1952,M,F,"$70,000 "
15350,MRS.,KATHLEEN,SERRANO,9/2/1952,M,F,"$70,000 "
15352,MR.,RAYMOND,MARTINEZ,7/20/1958,S,M,"$130,000 "
15353,MRS.,MICHELE,XU,7/3/1958,S,F,"$160,000 "
15354,MR.,COREY,KUMAR,2/7/1957,M,M,"$170,000 "
15355,MRS.,JANELLE,MARTINEZ,1/18/1956,M,F,"$100,000 "
15356,MRS.,DAWN,JAI,4/19/1955,M,F,"$120,000 "
15357,MR.,CRAIG,NAVARRO,10/22/1955,M,M,"$120,000 "
15358,MRS.,DANIELLE,SANDERS,3/25/1932,S,F,"$90,000 "
15359,MR.,LOGAN,YANG,4/7/1933,M,M,"$70,000 "
15360,MR.,RYAN,MARTIN,6/22/1933,M,M,"$110,000 "
15361,MR.,THOMAS,GONZALES,5/18/1933,S,M,"$160,000 "
15362,MRS.,JENNIFER,ADAMS,12/6/1965,M,F,"$90,000 "
15363,MR.,JUSTIN,YANG,2/26/1965,M,M,"$90,000 "
15364,MR.,AIDAN,BRYANT,2/21/1965,S,M,"$90,000 "
15365,MRS.,VICTORIA,GRAY,10/24/1965,M,F,"$120,000 "
15366,MRS.,ALYSSA,COLEMAN,12/22/1965,M,F,"$130,000 "
15367,MS.,ALYSSA,WHITE,1/5/1964,S,F,"$90,000 "
15368,MRS.,BRANDI,MARTIN,2/8/1964,M,F,"$110,000 "
15369,MR.,CONNOR,PEREZ,2/21/1956,M,M,"$70,000 "
15370,MRS.,JESSICA,BUTLER,7/3/1956,M,F,"$70,000 "
15371,MR.,CAMERON,BRYANT,3/4/1956,M,M,"$80,000 "
15372,MR.,MIGUEL,ALEXANDER,7/19/1956,M,M,"$80,000 "
15373,MRS.,KAITLYN,JONES,4/19/1934,M,F,"$60,000 "
15374,MRS.,DONNA,KUMAR,10/12/1934,M,F,"$70,000 "
15375,MRS.,ALISHA,CHANDE,9/15/1934,S,F,"$80,000 "
15376,MRS.,MEGAN,SANDERS,5/6/1963,S,F,"$80,000 "
15377,MRS.,BRIANNA,JACKSON,7/5/1963,S,F,"$80,000 "
15378,MR.,DEVIN,WARD,3/6/1963,M,M,"$80,000 "
15379,MRS.,AMANDA,GRIFFIN,11/23/1963,M,F,"$130,000 "
15380,MR.,NATHAN,ROBINSON,10/8/1962,M,M,"$100,000 "
15381,MRS.,ALEXA,HOWARD,5/10/1962,M,F,"$100,000 "
15382,MRS.,KIMBERLY,BLUE,5/11/1962,M,F,"$110,000 "
15383,MR.,CHARLES,RIVERA,10/28/1962,M,M,"$130,000 "
15384,MR.,XAVIER,ALAN,2/23/1961,M,M,"$80,000 "
15385,MRS.,DESTINY,REED,6/14/1961,M,F,"$90,000 "
15386,MR.,NICHOLAS,TAYLOR,3/8/1961,S,M,"$90,000 "
15387,MR.,MIGUEL,RODRIGUEZ,2/13/1961,M,M,"$110,000 "
15388,MRS.,VICTORIA,SMITH,1/19/1961,M,F,"$130,000 "
15389,MRS.,JOAN,KING,9/6/1961,S,F,"$130,000 "
15390,MR.,JONATHAN,TURNER,5/4/1955,M,M,"$60,000 "
15391,MRS.,JORDYN,POWELL,3/20/1955,M,F,"$90,000 "
15392,MRS.,SYDNEY,BROWN,8/19/1954,S,F,"$80,000 "
15393,MRS.,REBEKAH,RUIZ,10/2/1935,M,F,"$60,000 "
15394,MRS.,NATALIE,WILSON,4/6/1936,M,F,"$90,000 "
15395,MR.,JOSEPH,CLARK,10/17/1960,S,M,"$80,000 "
15396,MRS.,JULIA,WILSON,11/2/1960,M,F,"$100,000 "
15398,MR.,JOSE,WANG,10/13/1960,M,M,"$150,000 "
15399,MRS.,MACKENZIE,MURPHY,8/1/1954,S,F,"$80,000 "
15400,MR.,SAMUEL,ROBERTS,9/19/1954,M,M,"$60,000 "
15401,MRS.,RACHEL,HUGHES,8/16/1954,S,F,"$60,000 "
15402,MR.,CONNOR,EVANS,8/16/1954,M,M,"$60,000 "
15403,MR.,JEREMIAH,ROSS,9/6/1954,M,M,"$60,000 "
15404,MRS.,SYDNEY,ROBINSON,5/3/1954,S,F,"$70,000 "
15405,,MIGUEL,ROSS,3/24/1953,M,NA,"$70,000 "
15406,MRS.,AMANDA,BUTLER,5/26/1953,S,F,"$70,000 "
